 written on 27Jul2025 at 22:43:00 
          22
          85
    2    1    1    1    2    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    2    1    1    1    2
   -6    3    0    1    1    0.000999   -0.000000
   -6    3    0    2    1    0.000000   -0.000000
   -6    3    0    3    1    0.000000    0.000000
   -6    3    0    4    1    0.000335    0.000000
   -6    3    0    5    1    0.000000    0.000000
   -6    3    0    6    1   -0.000000    0.000335
   -6    3    0    7    1   -0.001218   -0.000000
   -6    3    0    8    1   -0.000000    0.000000
   -6    3    0    9    1    0.000000   -0.000000
   -6    3    0   10    1    0.000562   -0.000000
   -6    3    0   11    1    0.000000   -0.000000
   -6    3    0   12    1    0.000000    0.000562
   -6    3    0   13    1    0.000128   -0.000000
   -6    3    0   14    1   -0.000000    0.000019
   -6    3    0   15    1    0.000000    0.000045
   -6    3    0   16    1   -0.000357    0.000000
   -6    3    0   17    1    0.000229    0.000000
   -6    3    0   18    1   -0.000000   -0.000251
   -6    3    0   19    1   -0.001566    0.000000
   -6    3    0   20    1    0.000000    0.000392
   -6    3    0   21    1    0.000000   -0.000175
   -6    3    0   22    1   -0.000697    0.000000
   -6    3    0    1    2    0.000000   -0.000000
   -6    3    0    2    2    0.000999   -0.000000
   -6    3    0    3    2   -0.000335    0.000000
   -6    3    0    4    2   -0.000000   -0.000000
   -6    3    0    5    2   -0.000000    0.000335
   -6    3    0    6    2    0.000000    0.000000
   -6    3    0    7    2   -0.000000    0.000000
   -6    3    0    8    2   -0.001218    0.000000
   -6    3    0    9    2   -0.000562    0.000000
   -6    3    0   10    2    0.000000    0.000000
   -6    3    0   11    2    0.000000    0.000562
   -6    3    0   12    2    0.000000    0.000000
   -6    3    0   13    2    0.000000    0.000019
   -6    3    0   14    2    0.000128    0.000000
   -6    3    0   15    2    0.000357    0.000000
   -6    3    0   16    2   -0.000000   -0.000045
   -6    3    0   17    2   -0.000000   -0.000251
   -6    3    0   18    2    0.000229   -0.000000
   -6    3    0   19    2   -0.000000    0.000392
   -6    3    0   20    2   -0.001566    0.000000
   -6    3    0   21    2    0.000697    0.000000
   -6    3    0   22    2    0.000000    0.000175
   -6    3    0    1    3   -0.000000   -0.000000
   -6    3    0    2    3    0.000709   -0.000000
   -6    3    0    3    3   -0.000251   -0.000000
   -6    3    0    4    3    0.000000   -0.003773
   -6    3    0    5    3    0.000000    0.000220
   -6    3    0    6    3   -0.003773    0.000000
   -6    3    0    7    3   -0.000000    0.000000
   -6    3    0    8    3   -0.001558    0.000000
   -6    3    0    9    3    0.000151   -0.000000
   -6    3    0   10    3   -0.000000    0.000584
   -6    3    0   11    3   -0.000000    0.000071
   -6    3    0   12    3    0.000584   -0.000000
   -6    3    0   13    3    0.000000   -0.000039
   -6    3    0   14    3   -0.000519    0.000000
   -6    3    0   15    3    0.000030   -0.000000
   -6    3    0   16    3   -0.000000   -0.002930
   -6    3    0   17    3    0.000000    0.000248
   -6    3    0   18    3   -0.002595   -0.000000
   -6    3    0   19    3    0.000000   -0.000781
   -6    3    0   20    3   -0.003159    0.000000
   -6    3    0   21    3    0.001751    0.000000
   -6    3    0   22    3    0.000000    0.001679
   -6    3    0    1    4   -0.000709    0.000000
   -6    3    0    2    4   -0.000000    0.000000
   -6    3    0    3    4    0.000000   -0.003773
   -6    3    0    4    4   -0.000251    0.000000
   -6    3    0    5    4    0.003773    0.000000
   -6    3    0    6    4    0.000000   -0.000220
   -6    3    0    7    4    0.001558    0.000000
   -6    3    0    8    4   -0.000000   -0.000000
   -6    3    0    9    4    0.000000    0.000584
   -6    3    0   10    4    0.000151    0.000000
   -6    3    0   11    4   -0.000584   -0.000000
   -6    3    0   12    4   -0.000000   -0.000071
   -6    3    0   13    4    0.000519    0.000000
   -6    3    0   14    4    0.000000    0.000039
   -6    3    0   15    4   -0.000000   -0.002930
   -6    3    0   16    4    0.000030   -0.000000
   -6    3    0   17    4    0.002595   -0.000000
   -6    3    0   18    4    0.000000   -0.000248
   -6    3    0   19    4    0.003159    0.000000
   -6    3    0   20    4   -0.000000    0.000781
   -6    3    0   21    4   -0.000000    0.001679
   -6    3    0   22    4    0.001751   -0.000000
   -6    3    0    1    5    0.000000    0.000000
